"","ds","y","yhat","yhat_lower","yhat_upper","cutoff"
"351",2018-07-23,13.71,13.1509527232549,12.2883416199946,13.9871431334991,2018-05-21
"352",2018-07-24,13.2,13.2895885896999,12.3793805643408,14.0857398016554,2018-05-21
"353",2018-07-25,13,13.1885242722944,12.3543105214982,14.0456610370936,2018-05-21
"354",2018-07-26,13,13.2820247189896,12.4547566753221,14.1104718245735,2018-05-21
"355",2018-07-27,13,13.3521128836462,12.4710969168894,14.1870153209283,2018-05-21
"356",2018-07-30,13.68,13.5623698168464,12.7441676976886,14.4538471015191,2018-05-21
"357",2018-07-31,13.68,13.733571657261,12.9534847012668,14.6283022547953,2018-05-21
"358",2018-08-01,13.68,13.6572152009133,12.7950316536498,14.4829937586324,2018-05-21
"359",2018-08-02,13.51,13.7675050146693,12.9390857571769,14.701641000964,2018-05-21
"360",2018-08-03,13.02,13.8466079538587,12.9402172360131,14.6920144243279,2018-05-21
"361",2018-08-06,13.39,14.0415421431838,13.2533200847417,14.9091291727785,2018-05-21
"362",2018-08-07,14.49,14.1957693509761,13.3143660707772,15.0941682483085,2018-05-21
"363",2018-08-08,13.89,14.0979683983282,13.2377817795493,14.9969278672352,2018-05-21
"364",2018-08-09,13.73,14.1833678331091,13.3480898002742,14.9864564522638,2018-05-21
"365",2018-08-10,14.93,14.2352144004168,13.4198214699788,15.0740385097518,2018-05-21
"366",2018-08-13,14.6,14.3451717368746,13.5082381332251,15.2069715974237,2018-05-21
"367",2018-08-14,13.88,14.4735179646998,13.5692320444941,15.3306971404096,2018-05-21
"368",2018-08-15,14.14,14.3526420075351,13.582077544272,15.2390689003031,2018-05-21
"369",2018-08-16,14.01,14.4185662750739,13.5605889232067,15.2640579608848,2018-05-21
"370",2018-08-17,14.82,14.4551984234295,13.6355968975359,15.2540439455005,2018-05-21
"371",2018-07-06,13,14.0898899930146,13.1970064749164,14.8328784435915,2018-07-05
